X_mm,Y_mm,WF_mean_µm
-3.45,-0.3,-135.23864999999998
-3.3,-0.3,-127.8151
-3.15,-0.3,-120.6134
-3.0,-0.3,-113.63670000000005
-2.85,-0.3,-106.87485000000001
-2.7,-0.3,-100.32985
-2.55,-0.3,-93.98579999999998
-2.4,-0.3,-87.82310000000001
-2.25,-0.3,-81.8308
-2.1,-0.3,-75.95205000000001
-1.95,-0.3,-69.96695
-1.8,-0.3,-63.839800000000004
-1.65,-0.3,-57.666899999999984
-1.5,-0.3,-51.41455
-1.35,-0.3,-45.119550000000004
-1.2,-0.3,-38.773250000000004
-1.05,-0.3,-32.407050000000005
-0.9,-0.3,-26.0019
-0.75,-0.3,-19.528350000000003
-0.6,-0.3,-12.935500000000005
-0.45,-0.3,-6.267999999999999
-0.3,-0.3,-0.4089999999999999
-0.15,-0.3,3.8660000000000005
0.0,-0.3,8.081
0.15,-0.3,12.473000000000006
0.3,-0.3,16.952
0.45,-0.3,21.521000000000008
0.6,-0.3,26.184999999999995
0.75,-0.3,30.942999999999994
0.9,-0.3,35.79700000000001
1.05,-0.3,40.75199999999999
1.2,-0.3,45.803
1.35,-0.3,50.951000000000015
1.5,-0.3,56.19715000000001
1.65,-0.3,62.06999999999999
1.8,-0.3,68.2056
1.95,-0.3,74.22774999999999
2.1,-0.3,80.11005000000002
2.25,-0.3,85.92605
2.4,-0.3,91.73800000000001
2.55,-0.3,97.581
2.7,-0.3,103.46545
2.85,-0.3,109.34275
3.0,-0.3,115.3693
3.15,-0.3,121.47020000000002
3.3,-0.3,127.71960000000001
3.45,-0.3,134.1764
3.6,-0.3,140.92905000000002
3.75,-0.3,147.89715
3.9,-0.3,155.0303
4.05,-0.3,162.3008
4.2,-0.3,169.6913
4.35,-0.3,177.18959999999998
4.5,-0.3,184.78765000000004
4.65,-0.3,192.4822
4.8,-0.3,200.2729
4.95,-0.3,208.15664999999998
5.1,-0.3,216.13875000000002
5.25,-0.3,224.21615000000003
5.4,-0.3,
,-0.3,
-5.4,-0.45,
-5.25,-0.45,-225.09840000000003
-5.1,-0.45,-225.47639999999996
-4.95,-0.45,-215.74745000000001
-4.8,-0.45,-206.24499999999998
-4.65,-0.45,-196.96845000000002
-4.5,-0.45,-187.92069999999998
-4.35,-0.45,-179.09935
-4.2,-0.45,-170.50165
-4.05,-0.45,-162.127
-3.9,-0.45,-153.96699999999998
-3.75,-0.45,-146.03545000000003
-3.6,-0.45,-138.32844999999995
-3.45,-0.45,-130.84265000000002
-3.3,-0.45,-123.58030000000001
-3.15,-0.45,-116.53794999999998
-3.0,-0.45,-109.71009999999998
-2.85,-0.45,-103.08644999999999
-2.7,-0.45,-96.66675000000001
-2.55,-0.45,-90.41850000000001
-2.4,-0.45,-84.31885000000001
-2.25,-0.45,-78.3606
-2.1,-0.45,-72.4813
-1.95,-0.45,-66.4922
-1.8,-0.45,-60.38570000000001
-1.65,-0.45,-54.22484999999999
-1.5,-0.45,-47.974599999999995
-1.35,-0.45,-41.6561
-1.2,-0.45,-35.308749999999996
-1.05,-0.45,-28.918199999999995
-0.9,-0.45,-22.463350000000002
-0.75,-0.45,-15.913999999999998
-0.6,-0.45,-9.225950000000001
-0.45,-0.45,-2.4212000000000002
-0.3,-0.45,3.5818999999999996
-0.15,-0.45,7.919999999999999
0.0,-0.45,12.263000000000003
0.15,-0.45,16.821000000000005
0.3,-0.45,21.466000000000005
0.45,-0.45,26.199000000000005
0.6,-0.45,31.019999999999992
0.75,-0.45,35.937999999999995
0.9,-0.45,40.94899999999999
1.05,-0.45,46.05600000000001
1.2,-0.45,51.263999999999996
1.35,-0.45,56.56699999999999
1.5,-0.45,61.96604999999998
1.65,-0.45,67.84695
1.8,-0.45,74.55055000000002
1.95,-0.45,81.05425
2.1,-0.45,87.25965
2.25,-0.45,93.313
2.4,-0.45,99.28359999999999
2.55,-0.45,105.24125000000001
2.7,-0.45,111.15655
2.85,-0.45,117.08840000000002
3.0,-0.45,123.13355000000001
3.15,-0.45,129.2469
3.3,-0.45,135.517
3.45,-0.45,141.95165000000003
3.6,-0.45,148.66265
3.75,-0.45,155.63949999999997
3.9,-0.45,162.82089999999997
4.05,-0.45,170.17260000000002
4.2,-0.45,177.66969999999998
4.35,-0.45,185.2911
4.5,-0.45,193.02689999999998
4.65,-0.45,200.86605000000003
4.8,-0.45,208.80479999999997
4.95,-0.45,216.83985
5.1,-0.45,224.97080000000005
5.25,-0.45,233.19935
5.4,-0.45,
,-0.45,
-5.4,-0.6,
-5.25,-0.6,-217.13
-5.1,-0.6,-219.34994999999998
-4.95,-0.6,-209.7878
-4.8,-0.6,-200.4538
-4.65,-0.6,-191.34865000000002
-4.5,-0.6,-182.47084999999998
-4.35,-0.6,-173.8191
-4.2,-0.6,-165.38889999999998
-4.05,-0.6,-157.1816
-3.9,-0.6,-149.1891
-3.75,-0.6,-141.42345
-3.6,-0.6,-133.87875000000003
-3.45,-0.6,-126.5519
-3.3,-0.6,-119.44384999999997
-3.15,-0.6,-112.54885000000002
-3.0,-0.6,-105.85710000000002
-2.85,-0.6,-99.35659999999999
-2.7,-0.6,-93.02214999999998
-2.55,-0.6,-86.84474999999999
-2.4,-0.6,-80.79409999999999
-2.25,-0.6,-74.85955000000001
-2.1,-0.6,-68.99189999999999
-1.95,-0.6,-63.00975
-1.8,-0.6,-56.922450000000005
-1.65,-0.6,-50.771950000000004
-1.5,-0.6,-44.52454999999999
-1.35,-0.6,-38.19095
-1.2,-0.6,-31.8074
-1.05,-0.6,-25.352700000000006
-0.9,-0.6,-18.8395
-0.75,-0.6,-12.20065
-0.6,-0.6,-5.4624999999999995
-0.45,-0.6,1.4313500000000001
-0.3,-0.6,7.605999999999997
-0.15,-0.6,12.050000000000004
0.0,-0.6,16.543000000000003
0.15,-0.6,21.267
0.3,-0.6,26.077000000000005
0.45,-0.6,30.974
0.6,-0.6,35.957
0.75,-0.6,41.037000000000006
0.9,-0.6,46.209000000000024
1.05,-0.6,51.47299999999998
1.2,-0.6,56.834000000000024
1.35,-0.6,62.292999999999985
1.5,-0.6,67.84819999999999
1.65,-0.6,73.71015000000003
1.8,-0.6,80.66439999999999
1.95,-0.6,87.50049999999997
2.1,-0.6,94.06509999999997
2.25,-0.6,100.4035
2.4,-0.6,106.58675000000001
2.55,-0.6,112.70225
2.7,-0.6,118.72885000000004
2.85,-0.6,124.77139999999997
3.0,-0.6,130.86115
3.15,-0.6,136.98859999999996
3.3,-0.6,143.28695
3.45,-0.6,149.71679999999998
3.6,-0.6,156.41595
3.75,-0.6,163.38845
3.9,-0.6,170.59165000000004
4.05,-0.6,177.99545000000003
4.2,-0.6,185.57265
4.35,-0.6,193.29639999999995
4.5,-0.6,201.15129999999996
4.65,-0.6,209.12240000000003
4.8,-0.6,217.20104999999998
4.95,-0.6,225.38060000000002
5.1,-0.6,233.65630000000004
5.25,-0.6,242.03560000000002
5.4,-0.6,
,-0.6,
-5.4,-0.75,
-5.25,-0.75,-210.7475
-5.1,-0.75,-213.31570000000002
-4.95,-0.75,-203.9259
-4.8,-0.75,-194.76190000000003
-4.65,-0.75,-185.82854999999998
-4.5,-0.75,-177.11935
-4.35,-0.75,-168.63594999999998
-4.2,-0.75,-160.3715
-4.05,-0.75,-152.32979999999998
-3.9,-0.75,-144.50285
-3.75,-0.75,-136.8988
-3.6,-0.75,-129.51059999999998
-3.45,-0.75,-122.3367
-3.3,-0.75,-115.37204999999999
-3.15,-0.75,-108.60755000000002
-3.0,-0.75,-102.0316
-2.85,-0.75,-95.62874999999998
-2.7,-0.75,-89.36129999999999
-2.55,-0.75,-83.2379
-2.4,-0.75,-77.2248
-2.25,-0.75,-71.30985
-2.1,-0.75,-65.46575000000001
-1.95,-0.75,-59.50044999999999
-1.8,-0.75,-53.434850000000004
-1.65,-0.75,-47.300549999999994
-1.5,-0.75,-41.04955
-1.35,-0.75,-34.73040000000001
-1.2,-0.75,-28.308749999999996
-1.05,-0.75,-21.766300000000005
-0.9,-0.75,-15.160599999999999
-0.75,-0.75,-8.4423
-0.6,-0.75,-1.6408499999999997
-0.45,-0.75,5.339499999999999
-0.3,-0.75,11.690900000000001
-0.15,-0.75,16.266
0.0,-0.75,20.92000000000001
0.15,-0.75,25.812999999999995
0.3,-0.75,30.788000000000004
0.45,-0.75,35.85000000000001
0.6,-0.75,40.99900000000001
0.75,-0.75,46.239000000000004
0.9,-0.75,51.572
1.05,-0.75,56.99699999999999
1.2,-0.75,62.51500000000001
1.35,-0.75,68.12899999999999
1.5,-0.75,73.84099999999997
1.65,-0.75,79.8044
1.8,-0.75,86.73825000000001
1.95,-0.75,93.7516
2.1,-0.75,100.59465
2.25,-0.75,107.20845
2.4,-0.75,113.63905
2.55,-0.75,119.95719999999999
2.7,-0.75,126.16470000000001
2.85,-0.75,132.32940000000002
3.0,-0.75,138.51735
3.15,-0.75,144.70785
3.3,-0.75,151.06599999999997
3.45,-0.75,157.52665000000002
3.6,-0.75,164.22500000000002
3.75,-0.75,171.18940000000003
3.9,-0.75,178.39970000000005
4.05,-0.75,185.83515
4.2,-0.75,193.46730000000002
4.35,-0.75,201.2672
4.5,-0.75,209.21949999999998
4.65,-0.75,217.30454999999998
4.8,-0.75,225.50994999999998
4.95,-0.75,233.8257
5.1,-0.75,242.24550000000005
5.25,-0.75,250.77455
5.4,-0.75,
,-0.75,
-5.4,-0.9,
-5.25,-0.9,-203.97325
-5.1,-0.9,-206.90745
-4.95,-0.9,-197.68910000000002
-4.8,-0.9,-188.69635
-4.65,-0.9,-179.9324
-4.5,-0.9,-171.3899
-4.35,-0.9,-163.07009999999997
-4.2,-0.9,-154.97115000000002
-4.05,-0.9,-147.0951
-3.9,-0.9,-139.4278
-3.75,-0.9,-131.97665
-3.6,-0.9,-124.73774999999998
-3.45,-0.9,-117.70405000000001
-3.3,-0.9,-110.86600000000001
-3.15,-0.9,-104.2144
-3.0,-0.9,-97.73255
-2.85,-0.9,-91.4016
-2.7,-0.9,-85.19735
-2.55,-0.9,-79.11339999999998
-2.4,-0.9,-73.12295000000002
-2.25,-0.9,-67.21799999999999
-2.1,-0.9,-61.379899999999985
-1.95,-0.9,-55.44229999999999
-1.8,-0.9,-49.41755
-1.65,-0.9,-43.30795000000001
-1.5,-0.9,-37.03965000000001
-1.35,-0.9,-30.696450000000006
-1.2,-0.9,-24.22915
-1.05,-0.9,-17.638849999999998
-0.9,-0.9,-11.0111
-0.75,-0.9,-4.3336500000000004
-0.6,-0.9,2.3412999999999995
-0.45,-0.9,9.049299999999999
-0.3,-0.9,15.364250000000004
-0.15,-0.9,20.572
0.0,-0.9,25.38799999999999
0.15,-0.9,30.452999999999985
0.3,-0.9,35.598
0.45,-0.9,40.827
0.6,-0.9,46.142000000000024
0.75,-0.9,51.54499999999998
0.9,-0.9,57.038
1.05,-0.9,62.62400000000001
1.2,-0.9,68.30199999999999
1.35,-0.9,74.07600000000001
1.5,-0.9,79.94499999999996
1.65,-0.9,86.2711
1.8,-0.9,93.05800000000002
1.95,-0.9,100.06175000000002
2.1,-0.9,107.01989999999998
2.25,-0.9,113.84164999999999
2.4,-0.9,120.49704999999999
2.55,-0.9,127.01660000000004
2.7,-0.9,133.41069999999996
2.85,-0.9,139.7321
3.0,-0.9,146.05630000000002
3.15,-0.9,152.36240000000004
3.3,-0.9,158.78174999999996
3.45,-0.9,165.3711
3.6,-0.9,172.19915
3.75,-0.9,179.21875000000003
3.9,-0.9,186.46184999999997
4.05,-0.9,193.9275
4.2,-0.9,201.60214999999997
4.35,-0.9,209.46234999999996
4.5,-0.9,217.49099999999999
4.65,-0.9,225.67149999999998
4.8,-0.9,233.98869999999997
4.95,-0.9,242.42889999999997
5.1,-0.9,250.98410000000004
5.25,-0.9,259.6549
5.4,-0.9,
,-0.9,
-5.4,-1.05,
-5.25,-1.05,-197.4135
-5.1,-1.05,-200.54324999999997
-4.95,-1.05,-191.49535000000003
-4.8,-1.05,-182.6719
-4.65,-1.05,-174.07259999999997
-4.5,-1.05,-165.69549999999998
-4.35,-1.05,-157.54015000000004
-4.2,-1.05,-149.60469999999998
-4.05,-1.05,-141.88765
-3.9,-1.05,-134.37204999999997
-3.75,-1.05,-127.06525000000002
-3.6,-1.05,-119.96400000000003
-3.45,-1.05,-113.0559
-3.3,-1.05,-106.32975000000002
-3.15,-1.05,-99.77305
-3.0,-1.05,-93.36689999999999
-2.85,-1.05,-87.09584999999998
-2.7,-1.05,-80.9406
-2.55,-1.05,-74.8901
-2.4,-1.05,-68.92575000000002
-2.25,-1.05,-63.04670000000001
-2.1,-1.05,-57.25129999999999
-1.95,-1.05,-51.419200000000004
-1.8,-1.05,-45.412400000000005
-1.65,-1.05,-39.2657
-1.5,-1.05,-32.99209999999999
-1.35,-1.05,-26.612900000000003
-1.2,-1.05,-20.122999999999998
-1.05,-1.05,-13.559450000000002
-0.9,-1.05,-6.973000000000001
-0.75,-1.05,-0.42955000000000004
-0.6,-1.05,6.1576
-0.45,-1.05,12.614
-0.3,-1.05,18.9802
-0.15,-1.05,24.95715
0.0,-1.05,29.95100000000001
0.15,-1.05,35.187000000000005
0.3,-1.05,40.50300000000001
0.45,-1.05,45.90099999999998
0.6,-1.05,51.38199999999997
0.75,-1.05,56.950000000000024
0.9,-1.05,62.606999999999985
1.05,-1.05,68.356
1.2,-1.05,74.19599999999998
1.35,-1.05,80.13200000000003
1.5,-1.05,86.15604999999998
1.65,-1.05,92.85335
1.8,-1.05,99.5721
1.95,-1.05,106.47599999999997
2.1,-1.05,113.4441
2.25,-1.05,120.37745
2.4,-1.05,127.19249999999997
2.55,-1.05,133.89710000000002
2.7,-1.05,140.4763
2.85,-1.05,146.9817
3.0,-1.05,153.41910000000001
3.15,-1.05,159.88965000000002
3.3,-1.05,166.44520000000003
3.45,-1.05,173.1515
3.6,-1.05,180.04694999999998
3.75,-1.05,187.12745
3.9,-1.05,194.41809999999998
4.05,-1.05,201.92045
4.2,-1.05,209.63515
4.35,-1.05,217.54535
4.5,-1.05,225.63775
4.65,-1.05,233.90139999999997
4.8,-1.05,242.31515
4.95,-1.05,250.86534999999998
5.1,-1.05,259.54375
5.25,-1.05,268.34475000000003
5.4,-1.05,
,-1.05,
-5.4,-1.2,
-5.25,-1.2,-191.66975
-5.1,-1.2,-195.11855
-4.95,-1.2,-186.2386
-4.8,-1.2,-177.58069999999998
-4.65,-1.2,-169.1469
-4.5,-1.2,-160.93300000000002
-4.35,-1.2,-152.93905
-4.2,-1.2,-145.1593
-4.05,-1.2,-137.59189999999998
-3.9,-1.2,-130.22105
-3.75,-1.2,-123.0497
-3.6,-1.2,-116.07249999999999
-3.45,-1.2,-109.2748
-3.3,-1.2,-102.64394999999999
-3.15,-1.2,-96.16495
-3.0,-1.2,-89.8195
-2.85,-1.2,-83.59379999999999
-2.7,-1.2,-77.47355000000002
-2.55,-1.2,-71.44235
-2.4,-1.2,-65.48535000000001
-2.25,-1.2,-59.59259999999999
-2.1,-1.2,-53.74340000000001
-1.95,-1.2,-47.89719999999999
-1.8,-1.2,-41.88790000000001
-1.65,-1.2,-35.68999999999999
-1.5,-1.2,-29.368100000000005
-1.35,-1.2,-22.993900000000004
-1.2,-1.2,-16.567649999999997
-1.05,-1.2,-10.0854
-0.9,-1.2,-3.530850000000001
-0.75,-1.2,2.9147000000000007
-0.6,-1.2,9.46415
-0.45,-1.2,15.897200000000002
-0.3,-1.2,22.361500000000003
-0.15,-1.2,28.841949999999997
0.0,-1.2,34.591449999999995
0.15,-1.2,40.01299999999999
0.3,-1.2,45.50144999999999
0.45,-1.2,51.068749999999994
0.6,-1.2,56.718149999999994
0.75,-1.2,62.453849999999974
0.9,-1.2,68.27655000000001
1.05,-1.2,74.18900000000001
1.2,-1.2,80.192
1.35,-1.2,86.28440000000003
1.5,-1.2,92.54225000000001
1.65,-1.2,99.25139999999999
1.8,-1.2,106.0599
1.95,-1.2,112.94585000000002
2.1,-1.2,119.90024999999999
2.25,-1.2,126.88550000000001
2.4,-1.2,133.8114
2.55,-1.2,140.65105
2.7,-1.2,147.41934999999998
2.85,-1.2,154.0829
3.0,-1.2,160.6561
3.15,-1.2,167.304
3.3,-1.2,174.02169999999995
3.45,-1.2,180.88355
3.6,-1.2,187.89040000000003
3.75,-1.2,195.05965
3.9,-1.2,202.41770000000002
4.05,-1.2,209.97305
4.2,-1.2,217.73379999999997
4.35,-1.2,225.69259999999994
4.5,-1.2,233.8411
4.65,-1.2,242.173
4.8,-1.2,250.6691
4.95,-1.2,259.31494999999995
5.1,-1.2,268.10384999999997
5.25,-1.2,277.02715
5.4,-1.2,
,-1.2,
-5.4,-1.35,
-5.25,-1.35,-186.1945
-5.1,-1.35,-189.80714999999998
-4.95,-1.35,-181.09459999999996
-4.8,-1.35,-172.60150000000002
-4.65,-1.35,-164.3313
-4.5,-1.35,-156.27720000000002
-4.35,-1.35,-148.4366
-4.2,-1.35,-140.80739999999997
-4.05,-1.35,-133.38135000000003
-3.9,-1.35,-126.14445
-3.75,-1.35,-119.09660000000001
-3.6,-1.35,-112.2279
-3.45,-1.35,-105.52450000000002
-3.3,-1.35,-98.97330000000002
-3.15,-1.35,-92.5563
-3.0,-1.35,-86.25885000000001
-2.85,-1.35,-80.06729999999999
-2.7,-1.35,-73.96565
-2.55,-1.35,-67.94039999999998
-2.4,-1.35,-61.97705
-2.25,-1.35,-56.06125000000001
-2.1,-1.35,-50.181
-1.95,-1.35,-44.324949999999994
-1.8,-1.35,-38.320350000000005
-1.65,-1.35,-32.10085
-1.5,-1.35,-25.75675
-1.35,-1.35,-19.44415
-1.2,-1.35,-13.04305
-1.05,-1.35,-6.644149999999999
-0.9,-1.35,-0.14429999999999998
-0.75,-1.35,6.303850000000001
-0.6,-1.35,12.7743
-0.45,-1.35,19.2055
-0.3,-1.35,25.681400000000004
-0.15,-1.35,32.2068
0.0,-1.35,38.6456
0.15,-1.35,44.52195
0.3,-1.35,50.348400000000005
0.45,-1.35,56.174
0.6,-1.35,62.0419
0.75,-1.35,67.9675
0.9,-1.35,73.95724999999999
1.05,-1.35,80.02815
1.2,-1.35,85.66905
1.35,-1.35,91.27759999999999
1.5,-1.35,97.4751
1.65,-1.35,104.01429999999998
1.8,-1.35,110.70495000000001
1.95,-1.35,117.51204999999996
2.1,-1.35,124.41130000000001
2.25,-1.35,131.3748
2.4,-1.35,138.35279999999997
2.55,-1.35,145.29800000000006
2.7,-1.35,152.20620000000002
2.85,-1.35,159.00905000000003
3.0,-1.35,165.74819999999997
3.15,-1.35,172.51334999999997
3.3,-1.35,179.42165000000003
3.45,-1.35,186.48564999999996
3.6,-1.35,193.64635
3.75,-1.35,200.93845000000005
3.9,-1.35,208.3946
4.05,-1.35,216.02415000000002
4.2,-1.35,223.8439
4.35,-1.35,231.85814999999997
4.5,-1.35,240.06305000000003
4.65,-1.35,248.45564999999996
4.8,-1.35,257.02395000000007
4.95,-1.35,265.7551
5.1,-1.35,274.64039999999994
5.25,-1.35,283.6707
5.4,-1.35,
,-1.35,
-5.4,-1.5,
-5.25,-1.5,-176.686
-5.1,-1.5,-184.8551
-4.95,-1.5,-176.30850000000004
-4.8,-1.5,-167.9779
-4.65,-1.5,-159.8655
-4.5,-1.5,-151.9641
-4.35,-1.5,-144.27199999999996
-4.2,-1.5,-136.78445
-4.05,-1.5,-129.48895
-3.9,-1.5,-122.37209999999997
-3.75,-1.5,-115.43134999999998
-3.6,-1.5,-108.65719999999999
-3.45,-1.5,-102.0333
-3.3,-1.5,-95.54499999999999
-3.15,-1.5,-89.17719999999998
-3.0,-1.5,-82.91429999999997
-2.85,-1.5,-76.74309999999997
-2.7,-1.5,-70.64500000000001
-2.55,-1.5,-64.60695000000001
-2.4,-1.5,-58.615199999999994
-2.25,-1.5,-52.649950000000004
-2.1,-1.5,-46.69245
-1.95,-1.5,-40.722500000000004
-1.8,-1.5,-34.68665
-1.65,-1.5,-28.557499999999997
-1.5,-1.5,-22.224900000000005
-1.35,-1.5,-15.944700000000003
-1.2,-1.5,-9.52255
-1.05,-1.5,-3.1408499999999995
-0.9,-1.5,3.27775
-0.75,-1.5,9.699449999999999
-0.6,-1.5,16.1354
-0.45,-1.5,22.575899999999997
-0.3,-1.5,29.030899999999995
-0.15,-1.5,35.50034999999999
0.0,-1.5,41.9828
0.15,-1.5,47.9972
0.3,-1.5,53.85965000000001
0.45,-1.5,59.66994999999999
0.6,-1.5,65.53035
0.75,-1.5,71.46605
0.9,-1.5,77.44555000000001
1.05,-1.5,83.48889999999999
1.2,-1.5,89.22654999999997
1.35,-1.5,94.89584999999998
1.5,-1.5,100.80695
1.65,-1.5,107.05834999999999
1.8,-1.5,113.54289999999999
1.95,-1.5,120.2019
2.1,-1.5,126.99015
2.25,-1.5,133.90945
2.4,-1.5,140.89505
2.55,-1.5,147.90679999999998
2.7,-1.5,154.88825
2.85,-1.5,161.81470000000002
3.0,-1.5,168.69705
3.15,-1.5,175.5894
3.3,-1.5,182.65670000000003
3.45,-1.5,189.85265000000007
3.6,-1.5,197.15910000000002
3.75,-1.5,204.58300000000003
3.9,-1.5,212.1518499999999
4.05,-1.5,219.8748
4.2,-1.5,227.7715
4.35,-1.5,235.85250000000005
4.5,-1.5,244.11915
4.65,-1.5,252.57160000000005
4.8,-1.5,261.2064000000001
4.95,-1.5,270.0125
5.1,-1.5,278.9836
5.25,-1.5,288.11135
5.4,-1.5,
,-1.5,
-5.4,-1.65,
-5.25,-1.65,-171.334
-5.1,-1.65,-179.88400000000004
-4.95,-1.65,-171.49855
-4.8,-1.65,-163.3259
-4.65,-1.65,-155.36515
-4.5,-1.65,-147.60869999999997
-4.35,-1.65,-140.05615
-4.2,-1.65,-132.69940000000003
-4.05,-1.65,-125.52365
-3.9,-1.65,-118.51399999999997
-3.75,-1.65,-111.66659999999999
-3.6,-1.65,-104.97125000000001
-3.45,-1.65,-98.41055
-3.3,-1.65,-91.9725
-3.15,-1.65,-85.6405
-3.0,-1.65,-79.39574999999999
-2.85,-1.65,-73.2279
-2.7,-1.65,-67.119
-2.55,-1.65,-61.05715
-2.4,-1.65,-55.025299999999994
-2.25,-1.65,-49.01144999999998
-2.1,-1.65,-43.006099999999996
-1.95,-1.65,-37.006400000000006
-1.8,-1.65,-31.030599999999993
-1.65,-1.65,-24.96995
-1.5,-1.65,-18.6674
-1.35,-1.65,-12.388200000000001
-1.2,-1.65,-5.9986999999999995
-1.05,-1.65,0.37239999999999995
-0.9,-1.65,6.738749999999999
-0.75,-1.65,13.126599999999996
-0.6,-1.65,19.539700000000003
-0.45,-1.65,25.95955
-0.3,-1.65,32.3531
-0.15,-1.65,38.7839
0.0,-1.65,45.26795
0.15,-1.65,51.41374999999999
0.3,-1.65,57.31645000000001
0.45,-1.65,63.11975000000001
0.6,-1.65,68.9462
0.75,-1.65,74.82730000000002
0.9,-1.65,80.74515
1.05,-1.65,86.72475000000001
1.2,-1.65,92.67474999999999
1.35,-1.65,98.47404999999999
1.5,-1.65,104.27535000000003
1.65,-1.65,110.32369999999999
1.8,-1.65,116.61299999999997
1.95,-1.65,123.09354999999998
2.1,-1.65,129.74944999999997
2.25,-1.65,136.60399999999998
2.4,-1.65,143.55939999999998
2.55,-1.65,150.56604999999996
2.7,-1.65,157.5839
2.85,-1.65,164.58730000000003
3.0,-1.65,171.5713
3.15,-1.65,178.57025000000002
3.3,-1.65,185.73189999999997
3.45,-1.65,193.04049999999998
3.6,-1.65,200.47979999999998
3.75,-1.65,208.03554999999992
3.9,-1.65,215.7244
4.05,-1.65,223.55535
4.2,-1.65,231.5441
4.35,-1.65,239.70445000000004
4.5,-1.65,248.04329999999996
4.65,-1.65,256.56269999999995
4.8,-1.65,265.2639
4.95,-1.65,274.14150000000006
5.1,-1.65,283.19145
5.25,-1.65,292.40555
5.4,-1.65,
,-1.65,
-5.4,-1.8,
-5.25,-1.8,
-5.1,-1.8,-175.39325
-4.95,-1.8,-167.16680000000002
-4.8,-1.8,-159.1453
-4.65,-1.8,-151.32819999999998
-4.5,-1.8,-143.71085
-4.35,-1.8,-136.28735
-4.2,-1.8,-129.04809999999998
-4.05,-1.8,-121.97705
-3.9,-1.8,-115.06020000000001
-3.75,-1.8,-108.29209999999998
-3.6,-1.8,-101.66114999999999
-3.45,-1.8,-95.15
-3.3,-1.8,-88.74730000000002
-3.15,-1.8,-82.434
-3.0,-1.8,-76.19399999999999
-2.85,-1.8,-70.01615
-2.7,-1.8,-63.8858
-2.55,-1.8,-57.789750000000005
-2.4,-1.8,-51.711200000000005
-2.25,-1.8,-45.640649999999994
-2.1,-1.8,-39.5753
-1.95,-1.8,-33.50419999999999
-1.8,-1.8,-27.426499999999997
-1.65,-1.8,-21.3004
-1.5,-1.8,-15.059000000000003
-1.35,-1.8,-8.779750000000002
-1.2,-1.8,-2.4569
-1.05,-1.8,3.8882000000000003
-0.9,-1.8,10.2316
-0.75,-1.8,16.598150000000004
-0.6,-1.8,22.967799999999997
-0.45,-1.8,29.35494999999999
-0.3,-1.8,35.75775
-0.15,-1.8,42.16235000000001
0.0,-1.8,48.579
0.15,-1.8,54.7611
0.3,-1.8,60.73445
0.45,-1.8,66.6188
0.6,-1.8,72.46745
0.75,-1.8,78.30695
0.9,-1.8,84.18140000000001
1.05,-1.8,90.1393
1.2,-1.8,96.10105
1.35,-1.8,102.03665
1.5,-1.8,107.8593
1.65,-1.8,113.797
1.8,-1.8,119.90025
1.95,-1.8,126.2239
2.1,-1.8,132.75695000000002
2.25,-1.8,139.46970000000002
2.4,-1.8,146.33974999999998
2.55,-1.8,153.30225000000002
2.7,-1.8,160.33199999999997
2.85,-1.8,167.36854999999997
3.0,-1.8,174.43295
3.15,-1.8,181.56395000000003
3.3,-1.8,188.8394
3.45,-1.8,196.25624999999997
3.6,-1.8,203.81295
3.75,-1.8,211.49625
3.9,-1.8,219.30775000000003
4.05,-1.8,227.25595000000004
4.2,-1.8,235.3491
4.35,-1.8,243.60025000000005
4.5,-1.8,252.01805
4.65,-1.8,260.6103
4.8,-1.8,269.3810500000001
4.95,-1.8,278.3306
5.1,-1.8,287.45585
5.25,-1.8,296.7544499999999
5.4,-1.8,
,-1.8,
-5.4,-1.95,
-5.25,-1.95,
-5.1,-1.95,-170.8933
-4.95,-1.95,-162.81725
-4.8,-1.95,-154.9397
-4.65,-1.95,-147.25815000000003
-4.5,-1.95,-139.76735000000002
-4.35,-1.95,-132.46124999999998
-4.2,-1.95,-125.32759999999999
-4.05,-1.95,-118.3501
-3.9,-1.95,-111.51290000000002
-3.75,-1.95,-104.80805000000001
-3.6,-1.95,-98.22565
-3.45,-1.95,-91.74989999999998
-3.3,-1.95,-85.36725
-3.15,-1.95,-79.0592
-3.0,-1.95,-72.8124
-2.85,-1.95,-66.61439999999999
-2.7,-1.95,-60.45085
-2.55,-1.95,-54.312650000000005
-2.4,-1.95,-48.184250000000006
-2.25,-1.95,-42.05834999999999
-2.1,-1.95,-35.93705
-1.95,-1.95,-29.818150000000003
-1.8,-1.95,-23.708149999999996
-1.65,-1.95,-17.6205
-1.5,-1.95,-11.449699999999998
-1.35,-1.95,-5.1853500000000015
-1.2,-1.95,1.1014499999999998
-1.05,-1.95,7.440499999999998
-0.9,-1.95,13.793450000000002
-0.75,-1.95,20.14535
-0.6,-1.95,26.45245
-0.45,-1.95,32.775850000000005
-0.3,-1.95,39.1546
-0.15,-1.95,45.55455
0.0,-1.95,51.857749999999996
0.15,-1.95,58.06780000000001
0.3,-1.95,64.1243
0.45,-1.95,70.0788
0.6,-1.95,75.96979999999999
0.75,-1.95,81.83700000000002
0.9,-1.95,87.70439999999999
1.05,-1.95,93.63820000000001
1.2,-1.95,99.56685
1.35,-1.95,105.58585000000001
1.5,-1.95,111.4718
1.65,-1.95,117.35100000000003
