X_mm,Y_mm,WF_mean_µm
-2.1,-0.3,-73.1537
-1.95,-0.3,-66.70219999999999
-1.8,-0.3,-60.14835000000001
-1.65,-0.3,-53.51485
-1.5,-0.3,-46.816300000000005
-1.35,-0.3,-40.11570000000001
-1.2,-0.3,-33.4426
-1.05,-0.3,-26.77265
-0.9,-0.3,-20.162600000000005
-0.75,-0.3,-14.3683
-0.6,-0.3,-9.647950000000003
-0.45,-0.3,-5.1209000000000024
-0.3,-0.3,-0.7463
-0.15,-0.3,3.5119000000000007
0.0,-0.3,7.710849999999999
0.15,-0.3,12.086600000000004
0.3,-0.3,16.54965
0.45,-0.3,21.102400000000003
0.6,-0.3,25.750649999999997
0.75,-0.3,30.492399999999993
0.9,-0.3,35.330050000000014
1.05,-0.3,40.269199999999984
1.2,-0.3,45.303999999999995
1.35,-0.3,50.310649999999995
1.5,-0.3,55.764099999999985
1.65,-0.3,61.55595000000001
1.8,-0.3,67.45290000000001
1.95,-0.3,73.36184999999999
2.1,-0.3,79.38349999999998
2.25,-0.3,85.50814999999999
2.4,-0.3,91.7319
2.55,-0.3,97.97599999999997
2.7,-0.3,104.23949999999999
2.85,-0.3,110.68895
3.0,-0.3,117.3
3.15,-0.3,124.16470000000001
3.3,-0.3,131.24925000000002
3.45,-0.3,138.50699999999998
3.6,-0.3,145.91215000000003
3.75,-0.3,153.44615
3.9,-0.3,161.09635000000003
4.05,-0.3,168.85515
4.2,-0.3,176.71710000000002
4.35,-0.3,184.67754999999997
4.5,-0.3,192.73260000000002
4.65,-0.3,200.88115
4.8,-0.3,209.1243
4.95,-0.3,217.45949999999993
5.1,-0.3,225.89260000000004
5.25,-0.3,234.4208
5.4,-0.3,
,-0.3,
-5.4,-0.45,
-5.25,-0.45,-227.58928571428575
-5.1,-0.45,-221.49665000000005
-4.95,-0.45,-211.84814999999998
-4.8,-0.45,-202.42604999999998
-4.65,-0.45,-193.22990000000001
-4.5,-0.45,-184.26235000000003
-4.35,-0.45,-175.52110000000002
-4.2,-0.45,-167.00314999999998
-4.05,-0.45,-158.7079
-3.9,-0.45,-150.6264
-3.75,-0.45,-142.77195
-3.6,-0.45,-135.13945
-3.45,-0.45,-127.72469999999998
-3.3,-0.45,-120.52705
-3.15,-0.45,-113.54005000000002
-3.0,-0.45,-106.7539
-2.85,-0.45,-100.15275000000001
-2.7,-0.45,-93.73120000000002
-2.55,-0.45,-87.45849999999999
-2.4,-0.45,-81.29764999999999
-2.25,-0.45,-75.05115
-2.1,-0.45,-68.6736
-1.95,-0.45,-62.22265
-1.8,-0.45,-55.679649999999995
-1.65,-0.45,-49.025549999999996
-1.5,-0.45,-42.2958
-1.35,-0.45,-35.526450000000004
-1.2,-0.45,-28.777350000000002
-1.05,-0.45,-22.081049999999998
-0.9,-0.45,-15.88625
-0.75,-0.45,-10.414499999999997
-0.6,-0.45,-5.788850000000002
-0.45,-0.45,-1.3168499999999996
-0.3,-0.45,3.0589500000000003
-0.15,-0.45,7.38115
0.0,-0.45,11.707550000000001
0.15,-0.45,16.249700000000004
0.3,-0.45,20.878750000000004
0.45,-0.45,25.595200000000002
0.6,-0.45,30.400449999999996
0.75,-0.45,35.30264999999999
0.9,-0.45,40.2976
1.05,-0.45,45.38860000000001
1.2,-0.45,50.5801
1.35,-0.45,55.39385
1.5,-0.45,60.684850000000004
1.65,-0.45,66.37035
1.8,-0.45,72.21329999999999
1.95,-0.45,78.11139999999999
2.1,-0.45,84.09859999999999
2.25,-0.45,90.15289999999997
2.4,-0.45,96.32600000000002
2.55,-0.45,102.5717
2.7,-0.45,108.83075
2.85,-0.45,115.30165
3.0,-0.45,121.94090000000001
3.15,-0.45,128.81935000000001
3.3,-0.45,135.927
3.45,-0.45,143.23645000000002
3.6,-0.45,150.72135
3.75,-0.45,158.35745
3.9,-0.45,166.12695
4.05,-0.45,174.01670000000001
4.2,-0.45,182.0185
4.35,-0.45,190.12354999999997
4.5,-0.45,198.32965
4.65,-0.45,206.63064999999997
4.8,-0.45,215.02675000000005
4.95,-0.45,223.51615
5.1,-0.45,232.09980000000004
5.25,-0.45,240.7801
5.4,-0.45,
,-0.45,
-5.4,-0.6,
-5.25,-0.6,-221.79900000000004
-5.1,-0.6,-214.8753
-4.95,-0.6,-205.39344999999997
-4.8,-0.6,-196.13965000000002
-4.65,-0.6,-187.11454999999998
-4.5,-0.6,-178.3165
-4.35,-0.6,-169.74420000000003
-4.2,-0.6,-161.39250000000004
-4.05,-0.6,-153.26264999999998
-3.9,-0.6,-145.34560000000002
-3.75,-0.6,-137.65224999999998
-3.6,-0.6,-130.17540000000002
-3.45,-0.6,-122.90925
-3.3,-0.6,-115.85164999999999
-3.15,-0.6,-108.99269999999999
-3.0,-0.6,-102.3177
-2.85,-0.6,-95.8095
-2.7,-0.6,-89.43680000000002
-2.55,-0.6,-83.1888
-2.4,-0.6,-77.01169999999998
-2.25,-0.6,-70.7349
-2.1,-0.6,-64.32024999999999
-1.95,-0.6,-57.814699999999995
-1.8,-0.6,-51.198449999999994
-1.65,-0.6,-44.527049999999996
-1.5,-0.6,-37.83225
-1.35,-0.6,-31.153100000000006
-1.2,-0.6,-24.594650000000005
-1.05,-0.6,-18.133149999999997
-0.9,-0.6,-12.11425
-0.75,-0.6,-6.61545
-0.6,-0.6,-2.0069500000000007
-0.45,-0.6,2.4671499999999993
-0.3,-0.6,6.8981499999999984
-0.15,-0.6,11.32585
0.0,-0.6,15.802950000000004
0.15,-0.6,20.510899999999996
0.3,-0.6,25.3047
0.45,-0.6,30.18515
0.6,-0.6,35.15239999999999
0.75,-0.6,40.21655000000001
0.9,-0.6,45.37220000000002
1.05,-0.6,50.62014999999998
1.2,-0.6,55.96370000000002
1.35,-0.6,60.69855
1.5,-0.6,65.8309
1.65,-0.6,71.31159999999998
1.8,-0.6,77.03344999999999
1.95,-0.6,82.87759999999997
2.1,-0.6,88.81430000000002
2.25,-0.6,94.83509999999998
2.4,-0.6,100.97640000000001
2.55,-0.6,107.21375
2.7,-0.6,113.47310000000002
2.85,-0.6,119.96364999999999
3.0,-0.6,126.70735000000002
3.15,-0.6,133.7099
3.3,-0.6,140.89690000000002
3.45,-0.6,148.27195000000003
3.6,-0.6,155.82895000000002
3.75,-0.6,163.55309999999997
3.9,-0.6,171.42580000000004
4.05,-0.6,179.43365
4.2,-0.6,187.56495
4.35,-0.6,195.8078
4.5,-0.6,204.15715000000003
4.65,-0.6,212.60644999999994
4.8,-0.6,221.15315
4.95,-0.6,229.79364999999999
5.1,-0.6,238.52630000000005
5.25,-0.6,247.35994999999997
5.4,-0.6,
,-0.6,
-5.4,-0.75,
-5.25,-0.75,-215.88125
-5.1,-0.75,-208.06844999999998
-4.95,-0.75,-198.75845
-4.8,-0.75,-189.67450000000002
-4.65,-0.75,-180.8206
-4.5,-0.75,-172.19000000000003
-4.35,-0.75,-163.78445000000002
-4.2,-0.75,-155.59599999999998
-4.05,-0.75,-147.62805
-3.9,-0.75,-139.87105
-3.75,-0.75,-132.33175
-3.6,-0.75,-125.00050000000002
-3.45,-0.75,-117.87280000000001
-3.3,-0.75,-110.93950000000002
-3.15,-0.75,-104.18805
-3.0,-0.75,-97.60175
-2.85,-0.75,-91.16085
-2.7,-0.75,-84.82555
-2.55,-0.75,-78.6052
-2.4,-0.75,-72.45920000000001
-2.25,-0.75,-66.2264
-2.1,-0.75,-59.86539999999999
-1.95,-0.75,-53.37270000000001
-1.8,-0.75,-46.751400000000004
-1.65,-0.75,-40.14684999999999
-1.5,-0.75,-33.593
-1.35,-0.75,-27.110800000000005
-1.2,-0.75,-20.811349999999997
-1.05,-0.75,-14.690849999999998
-0.9,-0.75,-8.866900000000001
-0.75,-0.75,-3.20055
-0.6,-0.75,1.7513499999999997
-0.45,-0.75,6.2748
-0.3,-0.75,10.799400000000006
-0.15,-0.75,15.357049999999997
0.0,-0.75,19.994350000000004
0.15,-0.75,24.871000000000002
0.3,-0.75,29.830650000000002
0.45,-0.75,34.876900000000006
0.6,-0.75,40.00950000000002
0.75,-0.75,45.23305000000001
0.9,-0.75,50.549800000000005
1.05,-0.75,55.95859999999999
1.2,-0.75,61.437
1.35,-0.75,66.1864
1.5,-0.75,71.21755
1.65,-0.75,76.5164
1.8,-0.75,82.0608
1.95,-0.75,87.77860000000001
2.1,-0.75,93.62044999999999
2.25,-0.75,99.5898
2.4,-0.75,105.68609999999998
2.55,-0.75,111.91009999999999
2.7,-0.75,118.21394999999998
2.85,-0.75,124.70315000000001
3.0,-0.75,131.45260000000002
3.15,-0.75,138.50225
3.3,-0.75,145.7462
3.45,-0.75,153.18449999999999
3.6,-0.75,160.8067
3.75,-0.75,168.60700000000003
3.9,-0.75,176.57030000000003
4.05,-0.75,184.68425
4.2,-0.75,192.9326
4.35,-0.75,201.3004
4.5,-0.75,209.7837
4.65,-0.75,218.37335000000002
4.8,-0.75,227.06505
4.95,-0.75,235.85440000000003
5.1,-0.75,244.73950000000005
5.25,-0.75,253.72845
5.4,-0.75,
,-0.75,
-5.4,-0.9,
-5.25,-0.9,-209.72825
-5.1,-0.9,-201.5827
-4.95,-0.9,-192.44384999999994
-4.8,-0.9,-183.52999999999997
-4.65,-0.9,-174.84414999999998
-4.5,-0.9,-166.37855
-4.35,-0.9,-158.13344999999998
-4.2,-0.9,-150.10655000000003
-4.05,-0.9,-142.29809999999998
-3.9,-0.9,-134.69260000000003
-3.75,-0.9,-127.29485
-3.6,-0.9,-120.0981
-3.45,-0.9,-113.0923
-3.3,-0.9,-106.26325
-3.15,-0.9,-99.5983
-3.0,-0.9,-93.07665
-2.85,-0.9,-86.67665
-2.7,-0.9,-80.37250000000003
-2.55,-0.9,-74.15600000000002
-2.4,-0.9,-67.99280000000002
-2.25,-0.9,-61.73965
-2.1,-0.9,-55.36055
-1.95,-0.9,-48.887299999999996
-1.8,-0.9,-42.39209999999999
-1.65,-0.9,-35.92535000000001
-1.5,-0.9,-29.527399999999993
-1.35,-0.9,-23.256599999999995
-1.2,-0.9,-17.2001
-1.05,-0.9,-11.30905
-0.9,-0.9,-5.594099999999999
-0.75,-0.9,0.12825000000000006
-0.6,-0.9,5.4944500000000005
-0.45,-0.9,10.126549999999998
-0.3,-0.9,14.77165
-0.15,-0.9,19.477899999999998
0.0,-0.9,24.277649999999994
0.15,-0.9,29.32679999999999
0.3,-0.9,34.455400000000004
0.45,-0.9,39.66844999999999
0.6,-0.9,44.96740000000002
0.75,-0.9,50.35414999999999
0.9,-0.9,55.83075
1.05,-0.9,61.387850000000014
1.2,-0.9,66.71970000000002
1.35,-0.9,71.61160000000002
1.5,-0.9,76.64055
1.65,-0.9,81.84805
1.8,-0.9,87.24434999999998
1.95,-0.9,92.83635
2.1,-0.9,98.56824999999999
2.25,-0.9,104.46985000000002
2.4,-0.9,110.53394999999998
2.55,-0.9,116.74329999999998
2.7,-0.9,123.06875
2.85,-0.9,129.55675000000002
3.0,-0.9,136.28195
3.15,-0.9,143.30849999999995
3.3,-0.9,150.56964999999997
3.45,-0.9,158.0455
3.6,-0.9,165.72165
3.75,-0.9,173.58655000000002
3.9,-0.9,181.62890000000002
4.05,-0.9,189.83339999999998
4.2,-0.9,198.18575000000004
4.35,-0.9,206.66840000000002
4.5,-0.9,215.27400000000003
4.65,-0.9,223.99540000000002
4.8,-0.9,232.82605000000004
4.95,-0.9,241.75965000000005
5.1,-0.9,250.79434999999998
5.25,-0.9,259.93485
5.4,-0.9,
,-0.9,
-5.4,-1.05,
-5.25,-1.05,-197.75400000000002
-5.1,-1.05,-195.14415
-4.95,-1.05,-186.17470000000006
-4.8,-1.05,-177.42845
-4.65,-1.05,-168.90499999999997
-4.5,-1.05,-160.6013
-4.35,-1.05,-152.5162
-4.2,-1.05,-144.64620000000002
-4.05,-1.05,-136.98805
-3.9,-1.05,-129.52275
-3.75,-1.05,-122.25465000000001
-3.6,-1.05,-115.17729999999999
-3.45,-1.05,-108.27505
-3.3,-1.05,-101.53320000000001
-3.15,-1.05,-94.9356
-3.0,-1.05,-88.46124999999999
-2.85,-1.05,-82.09325000000001
-2.7,-1.05,-75.81345
-2.55,-1.05,-69.61295
-2.4,-1.05,-63.46905
-2.25,-1.05,-57.2367
-2.1,-1.05,-50.89795000000001
-1.95,-1.05,-44.534400000000005
-1.8,-1.05,-38.16715
-1.65,-1.05,-31.871399999999994
-1.5,-1.05,-25.65845000000001
-1.35,-1.05,-19.5927
-1.2,-1.05,-13.695699999999999
-1.05,-1.05,-7.944700000000002
-0.9,-1.05,-2.3186499999999994
-0.75,-1.05,3.2847999999999997
-0.6,-1.05,8.877399999999998
-0.45,-1.05,14.01645
-0.3,-1.05,18.824799999999996
-0.15,-1.05,23.69075
0.0,-1.05,28.65505
0.15,-1.05,33.875550000000004
0.3,-1.05,39.17535000000001
0.45,-1.05,44.55704999999998
0.6,-1.05,50.02224999999997
0.75,-1.05,55.57410000000002
0.9,-1.05,61.20189999999998
1.05,-1.05,66.63275
1.2,-1.05,71.8105
1.35,-1.05,76.93035
1.5,-1.05,82.0501
1.65,-1.05,87.24464999999998
1.8,-1.05,92.56374999999998
1.95,-1.05,98.04084999999999
2.1,-1.05,103.68675
2.25,-1.05,109.5128
2.4,-1.05,115.50545
2.55,-1.05,121.65325
2.7,-1.05,127.97349999999999
2.85,-1.05,134.49625
3.0,-1.05,141.23935
3.15,-1.05,148.2421
3.3,-1.05,155.5009
3.45,-1.05,162.99510000000004
3.6,-1.05,170.70935000000003
3.75,-1.05,178.62494999999998
3.9,-1.05,186.73260000000002
4.05,-1.05,195.01295
4.2,-1.05,203.45534999999998
4.35,-1.05,212.04085
4.5,-1.05,220.75944999999996
4.65,-1.05,229.60645
4.8,-1.05,238.56839999999997
4.95,-1.05,247.6398
5.1,-1.05,256.81865000000005
5.25,-1.05,266.1042
5.4,-1.05,
,-1.05,
-5.4,-1.2,
-5.25,-1.2,-190.58249999999998
-5.1,-1.2,-188.93099999999998
-4.95,-1.2,-180.12759999999997
-4.8,-1.2,-171.54445
-4.65,-1.2,-163.18284999999997
-4.5,-1.2,-155.03725000000003
-4.35,-1.2,-147.1065
-4.2,-1.2,-139.38314999999997
-4.05,-1.2,-131.86280000000002
-3.9,-1.2,-124.52770000000001
-3.75,-1.2,-117.37710000000001
-3.6,-1.2,-110.40284999999997
-3.45,-1.2,-103.58705
-3.3,-1.2,-96.91420000000001
-3.15,-1.2,-90.367
-3.0,-1.2,-83.92615
-2.85,-1.2,-77.57745
-2.7,-1.2,-71.3081
-2.55,-1.2,-65.10369999999999
-2.4,-1.2,-58.951750000000004
-2.25,-1.2,-52.772149999999996
-2.1,-1.2,-46.51630000000001
-1.95,-1.2,-40.266600000000004
-1.8,-1.2,-34.0141
-1.65,-1.2,-27.878799999999995
-1.5,-1.2,-21.8588
-1.35,-1.2,-15.978900000000001
-1.2,-1.2,-10.228250000000001
-1.05,-1.2,-4.59335
-0.9,-1.2,0.9542500000000003
-0.75,-1.2,6.532050000000001
-0.6,-1.2,12.070350000000001
-0.45,-1.2,17.601750000000003
-0.3,-1.2,22.905800000000006
-0.15,-1.2,27.951899999999995
0.0,-1.2,33.11175000000001
0.15,-1.2,38.527249999999995
0.3,-1.2,44.01220000000001
0.45,-1.2,49.569100000000006
0.6,-1.2,55.188750000000006
0.75,-1.2,60.8874
0.9,-1.2,66.39775
1.05,-1.2,71.69044999999998
1.2,-1.2,76.96059999999999
1.35,-1.2,82.20304999999999
1.5,-1.2,87.4094
1.65,-1.2,92.63654999999999
1.8,-1.2,97.9167
1.95,-1.2,103.34655000000001
2.1,-1.2,108.92905
2.25,-1.2,114.68415
2.4,-1.2,120.62844999999997
2.55,-1.2,126.7322
2.7,-1.2,133.03979999999996
2.85,-1.2,139.5823
3.0,-1.2,146.36084999999997
3.15,-1.2,153.37009999999998
3.3,-1.2,160.6305
3.45,-1.2,168.1354
3.6,-1.2,175.8727
3.75,-1.2,183.82614999999996
3.9,-1.2,191.9848
4.05,-1.2,200.32945
4.2,-1.2,208.84865
4.35,-1.2,217.52444999999997
4.5,-1.2,226.34444999999997
4.65,-1.2,235.30365
4.8,-1.2,244.38774999999995
4.95,-1.2,253.58804999999998
5.1,-1.2,262.90435
5.25,-1.2,272.3337
5.4,-1.2,
,-1.2,
-5.4,-1.35,
-5.25,-1.35,-181.185
-5.1,-1.35,-182.8847
-4.95,-1.35,-174.24585
-4.8,-1.35,-165.8234
-4.65,-1.35,-157.61975
-4.5,-1.35,-149.6266
-4.35,-1.35,-141.84015000000002
-4.2,-1.35,-134.25529999999998
-4.05,-1.35,-126.86164999999998
-3.9,-1.35,-119.64285
-3.75,-1.35,-112.59525
-3.6,-1.35,-105.70665
-3.45,-1.35,-98.96000000000001
-3.3,-1.35,-92.34085
-3.15,-1.35,-85.8298
-3.0,-1.35,-79.41255
-2.85,-1.35,-73.0769
-2.7,-1.35,-66.80990000000001
-2.55,-1.35,-60.60284999999999
-2.4,-1.35,-54.4504
-2.25,-1.35,-48.35064999999999
-2.1,-1.35,-42.22799999999999
-1.95,-1.35,-36.0959
-1.8,-1.35,-29.99139999999999
-1.65,-1.35,-24.004799999999996
-1.5,-1.35,-18.16515
-1.35,-1.35,-12.440049999999998
-1.2,-1.35,-6.792399999999999
-1.05,-1.35,-1.2389000000000001
-0.9,-1.35,4.2655
-0.75,-1.35,9.829449999999998
-0.6,-1.35,15.3505
-0.45,-1.35,20.8384
-0.3,-1.35,26.377050000000004
-0.15,-1.35,31.916949999999996
0.0,-1.35,37.6067
0.15,-1.35,43.23695
0.3,-1.35,48.91660000000001
0.45,-1.35,54.657799999999995
0.6,-1.35,60.24995000000001
0.75,-1.35,65.9759
0.9,-1.35,71.39014999999999
1.05,-1.35,76.7691
1.2,-1.35,82.12529999999998
1.35,-1.35,87.45875
1.5,-1.35,92.74515
1.65,-1.35,98.02365000000002
1.8,-1.35,103.33690000000001
1.95,-1.35,108.74824999999998
2.1,-1.35,114.2689
2.25,-1.35,119.9589
2.4,-1.35,125.84384999999997
2.55,-1.35,131.90689999999998
2.7,-1.35,138.20559999999998
2.85,-1.35,144.7575
3.0,-1.35,151.56085000000002
3.15,-1.35,158.589
3.3,-1.35,165.86235
3.45,-1.35,173.37770000000003
3.6,-1.35,181.12990000000002
3.75,-1.35,189.10954999999998
3.9,-1.35,197.31005000000002
4.05,-1.35,205.7062
4.2,-1.35,214.28864999999996
4.35,-1.35,223.04285
4.5,-1.35,231.95325000000003
4.65,-1.35,241.0124
4.8,-1.35,250.2078
4.95,-1.35,259.52969999999993
5.1,-1.35,268.97425
5.25,-1.35,278.53735
5.4,-1.35,
,-1.35,
-5.4,-1.5,
-5.25,-1.5,
-5.1,-1.5,-176.85535
-4.95,-1.5,-168.37829999999994
-4.8,-1.5,-160.1126
-4.65,-1.5,-152.05904999999998
-4.5,-1.5,-144.20909999999998
-4.35,-1.5,-136.55885
-4.2,-1.5,-129.10115
-4.05,-1.5,-121.8208
-3.9,-1.5,-114.70250000000001
-3.75,-1.5,-107.74005000000002
-3.6,-1.5,-100.92220000000002
-3.45,-1.5,-94.23105000000001
-3.3,-1.5,-87.65179999999998
-3.15,-1.5,-81.1696
-3.0,-1.5,-74.77215
-2.85,-1.5,-68.45145000000001
-2.7,-1.5,-62.199
-2.55,-1.5,-56.01719999999999
-2.4,-1.5,-49.919450000000005
-2.25,-1.5,-43.92645
-2.1,-1.5,-37.96695000000001
-1.95,-1.5,-31.991649999999993
-1.8,-1.5,-26.055349999999997
-1.65,-1.5,-20.211899999999996
-1.5,-1.5,-14.504150000000001
-1.35,-1.5,-8.882800000000001
-1.2,-1.5,-3.3312000000000004
-1.05,-1.5,2.1815
-0.9,-1.5,7.677200000000001
-0.75,-1.5,13.2119
-0.6,-1.5,18.74315
-0.45,-1.5,24.298949999999994
-0.3,-1.5,29.961149999999996
-0.15,-1.5,35.82165
0.0,-1.5,41.97425
0.15,-1.5,48.02145000000001
0.3,-1.5,53.94725000000001
0.45,-1.5,59.861599999999996
0.6,-1.5,65.3279
0.75,-1.5,70.88714999999999
0.9,-1.5,76.41615
1.05,-1.5,81.8813
1.2,-1.5,87.3167
1.35,-1.5,92.70755000000001
1.5,-1.5,98.05960000000002
1.65,-1.5,103.39125000000001
1.8,-1.5,108.7576
1.95,-1.5,114.17145000000002
2.1,-1.5,119.6786
2.25,-1.5,125.34395000000002
2.4,-1.5,131.19665
2.55,-1.5,137.24220000000003
2.7,-1.5,143.54405
2.85,-1.5,150.12084999999996
3.0,-1.5,156.9345
3.15,-1.5,163.9771
3.3,-1.5,171.26690000000002
3.45,-1.5,178.79525000000004
3.6,-1.5,186.56474999999998
3.75,-1.5,194.56425000000002
3.9,-1.5,202.79285
4.05,-1.5,211.22899999999998
4.2,-1.5,219.86354999999998
4.35,-1.5,228.68355000000003
4.5,-1.5,237.67235
4.65,-1.5,246.81914999999995
4.8,-1.5,256.11490000000003
4.95,-1.5,265.5467
5.1,-1.5,275.1104
5.25,-1.5,284.8006
5.4,-1.5,
,-1.5,
-5.4,-1.65,
-5.25,-1.65,
-5.1,-1.65,-170.95805000000001
-4.95,-1.65,-162.6358
-4.8,-1.65,-154.52025
-4.65,-1.65,-146.6088
-4.5,-1.65,-138.89170000000004
-4.35,-1.65,-131.36665000000002
-4.2,-1.65,-124.02284999999999
-4.05,-1.65,-116.84334999999999
-3.9,-1.65,-109.811
-3.75,-1.65,-102.9201
-3.6,-1.65,-96.15925
-3.45,-1.65,-89.51104999999998
-3.3,-1.65,-82.96565000000001
-3.15,-1.65,-76.50945000000002
-3.0,-1.65,-70.1312
-2.85,-1.65,-63.8307
-2.7,-1.65,-57.60585
-2.55,-1.65,-51.46640000000001
-2.4,-1.65,-45.42315
-2.25,-1.65,-39.49314999999999
-2.1,-1.65,-33.682
-1.95,-1.65,-27.91315
-1.8,-1.65,-22.170250000000003
-1.65,-1.65,-16.4979
-1.5,-1.65,-10.898799999999998
-1.35,-1.65,-5.32245
-1.2,-1.65,0.18729999999999955
-1.05,-1.65,5.6629
-0.9,-1.65,11.1561
-0.75,-1.65,16.702949999999998
-0.6,-1.65,22.312050000000003
-0.45,-1.65,28.02
-0.3,-1.65,33.878049999999995
-0.15,-1.65,39.96685000000001
0.0,-1.65,46.258799999999994
0.15,-1.65,52.47840000000001
0.3,-1.65,58.56094999999999
0.45,-1.65,64.6642
0.6,-1.65,70.36179999999999
0.75,-1.65,75.94060000000002
0.9,-1.65,81.50975
1.05,-1.65,87.02264999999998
1.2,-1.65,92.49480000000001
1.35,-1.65,97.93715
1.5,-1.65,103.35559999999998
1.65,-1.65,108.76194999999998
1.8,-1.65,114.19635000000001
1.95,-1.65,119.64919999999998
2.1,-1.65,125.18459999999997
2.25,-1.65,130.81830000000002
2.4,-1.65,136.66109999999998
2.55,-1.65,142.71720000000002
2.7,-1.65,149.06685
2.85,-1.65,155.68625000000003
3.0,-1.65,162.5239
3.15,-1.65,169.58735000000001
3.3,-1.65,176.8955
3.45,-1.65,184.43935
3.6,-1.65,192.22764999999998
3.75,-1.65,200.24565
3.9,-1.65,208.49544999999998
4.05,-1.65,216.9635
4.2,-1.65,225.63975000000005
4.35,-1.65,234.51345000000006
4.5,-1.65,243.56975000000003
4.65,-1.65,252.79535
4.8,-1.65,262.17995
4.95,-1.65,271.7122499999999
5.1,-1.65,281.3856
5.25,-1.65,291.1927999999999
5.4,-1.65,
,-1.65,
-5.4,-1.8,
-5.25,-1.8,
-5.1,-1.8,-165.15900000000002
-4.95,-1.8,-156.98769999999996
-4.8,-1.8,-149.01340000000002
-4.65,-1.8,-141.23354999999998
-4.5,-1.8,-133.64135
-4.35,-1.8,-126.22895000000001
-4.2,-1.8,-118.9846
-4.05,-1.8,-111.89034999999998
-3.9,-1.8,-104.93049999999998
-3.75,-1.8,-98.0993
-3.6,-1.8,-91.38534999999999
-3.45,-1.8,-84.77399999999999
-3.3,-1.8,-78.25830000000002
-3.15,-1.8,-71.82679999999999
-3.0,-1.8,-65.4746
-2.85,-1.8,-59.205650000000006
-2.7,-1.8,-53.025900000000014
-2.55,-1.8,-46.9469
-2.4,-1.8,-40.98
-2.25,-1.8,-35.14425
-2.1,-1.8,-29.460749999999997
-1.95,-1.8,-23.848949999999995
-1.8,-1.8,-18.294900000000005
-1.65,-1.8,-12.7774
-1.5,-1.8,-7.280850000000001
-1.35,-1.8,-1.7290000000000003
-1.2,-1.8,3.770600000000001
-1.05,-1.8,9.232350000000002
-0.9,-1.8,14.756450000000005
-0.75,-1.8,20.379
-0.6,-1.8,26.1058
-0.45,-1.8,31.973999999999997
-0.3,-1.8,38.02139999999999
-0.15,-1.8,44.267900000000004
0.0,-1.8,50.637
0.15,-1.8,56.9434
0.3,-1.8,63.135500000000015
0.45,-1.8,69.37360000000001
0.6,-1.8,75.24985000000002
0.75,-1.8,80.94325
0.9,-1.8,86.57849999999999
1.05,-1.8,92.15960000000001
1.2,-1.8,97.68860000000002
1.35,-1.8,103.19104999999999
1.5,-1.8,108.68599999999999
1.65,-1.8,114.16449999999995
1.8,-1.8,119.66175000000001
1.95,-1.8,125.16424999999997
2.1,-1.8,130.72494999999998
2.25,-1.8,136.36549999999997
2.4,-1.8,142.22995
2.55,-1.8,148.31385
2.7,-1.8,154.68094999999997
2.85,-1.8,161.29669999999996
3.0,-1.8,168.15024999999997
3.15,-1.8,175.23365000000004
3.3,-1.8,182.56035000000003
3.45,-1.8,190.1214
3.6,-1.8,197.92489999999998
3.75,-1.8,205.96269999999996
3.9,-1.8,214.23175
4.05,-1.8,222.72725
4.2,-1.8,231.43804999999998
4.35,-1.8,240.35454999999996
4.5,-1.8,249.46369999999996
4.65,-1.8,258.75469999999996
4.8,-1.8,268.2166500000001
4.95,-1.8,277.83885
5.1,-1.8,287.6126
5.25,-1.8,297.53155000000004
5.4,-1.8,
,-1.8,
-5.4,-1.95,
-5.25,-1.95,
-5.1,-1.95,-159.54185
-4.95,-1.95,-151.51100000000002
-4.8,-1.95,-143.66864999999996
-4.65,-1.95,-136.01049999999998
-4.5,-1.95,-128.5292
-4.35,-1.95,-121.21679999999999
-4.2,-1.95,-114.05999999999999
-4.05,-1.95,-107.0406
-3.9,-1.95,-100.14290000000001
-3.75,-1.95,-93.36030000000001
-3.6,-1.95,-86.68570000000001
-3.45,-1.95,-80.10825000000001
-3.3,-1.95,-73.62215000000002
-3.15,-1.95,-67.22059999999999
-3.0,-1.95,-60.90495000000001
-2.85,-1.95,-54.68125
-2.7,-1.95,-48.557649999999995
-2.55,-1.95,-42.5488
-2.4,-1.95,-36.662200000000006
-2.25,-1.95,-30.90765
-2.1,-1.95,-25.294800000000002
-1.95,-1.95,-19.802799999999998
-1.8,-1.95,-14.355799999999999
-1.65,-1.95,-8.905600000000002
-1.5,-1.95,-3.505149999999998
-1.35,-1.95,1.95835
-1.2,-1.95,7.434799999999998
-1.05,-1.95,12.9344
-0.9,-1.95,18.51745
-0.75,-1.95,24.263249999999996
-0.6,-1.95,30.138000000000005
-0.45,-1.95,36.14659999999999
-0.3,-1.95,42.3349
-0.15,-1.95,48.67929999999999
0.0,-1.95,55.0659
0.15,-1.95,61.4144
0.3,-1.95,67.67299999999999
0.45,-1.95,74.00775
0.6,-1.95,80.03864999999999
0.75,-1.95,85.87285
0.9,-1.95,91.60425000000001
1.05,-1.95,97.26305
1.2,-1.95,102.86309999999999
1.35,-1.95,108.44650000000001
1.5,-1.95,114.02075000000002
1.65,-1.95,119.5663
1.8,-1.95,125.13145
1.95,-1.95,130.6879
2.1,-1.95,136.27349999999998
2.25,-1.95,141.97335000000007
2.4,-1.95,147.8745
2.55,-1.95,153.99515000000002
2.7,-1.95,160.36589999999998
2.85,-1.95,166.9853
3.0,-1.95,173.8483
3.15,-1.95,180.9477
3.3,-1.95,188.28955000000002
